name,group,rule_order,node_count,max_classes,down_cost,up_cost,cost_change_frac,down_classes,up_classes,class_change_frac,down_live,up_live,down_apps,up_apps,down_iters,up_iters,down_unions,up_unions,down_stop,up_stop,down_cap,up_cap,up_enqueues,up_edges,down_ms,up_ms
glyph32:U+006E,glyph32,numeric-first,2264,5000,3764,3764,0.000000,4885,4879,-0.001228,1849,1807,5013,5008,2,2,3034,3026,ClassCap,ClassCap,true,true,14716,7343,21.389,26.563
glyph32:U+006F,glyph32,numeric-first,5716,5000,9686,9686,0.000000,5000,5000,0.000000,3113,3113,2075,2075,1,1,1887,1887,ClassCap,ClassCap,true,true,3809,8795,14.807,15.860
glyph32:U+0070,glyph32,numeric-first,5406,5000,9376,9376,0.000000,5000,5000,0.000000,3056,3056,2155,2155,1,1,1944,1944,ClassCap,ClassCap,true,true,4242,8687,14.692,15.882
glyph32:U+0071,glyph32,numeric-first,5046,5000,8662,8662,0.000000,5000,5000,0.000000,2797,2796,2419,2428,1,1,2199,2204,ClassCap,ClassCap,true,true,4919,8323,14.366,15.888
glyph32:U+0072,glyph32,numeric-first,2456,5000,4162,4162,0.000000,4905,4895,-0.002039,1855,1829,4931,4930,2,2,3048,3038,ClassCap,ClassCap,true,true,15599,7214,22.289,27.665
glyph32:U+0073,glyph32,numeric-first,6929,5000,12031,12031,0.000000,5000,5000,0.000000,3647,3645,1528,1542,1,1,1349,1355,ClassCap,ClassCap,true,true,3105,9166,15.779,16.634
glyph32:U+0074,glyph32,numeric-first,2421,5000,4121,4121,0.000000,4907,4908,0.000204,1863,1844,4894,4893,2,2,3043,3041,ClassCap,ClassCap,true,true,14143,7363,22.065,26.892
glyph32:U+0075,glyph32,numeric-first,2493,5000,4156,4156,0.000000,4912,4914,0.000407,1875,1856,4813,4811,2,2,3036,3035,ClassCap,ClassCap,true,true,13759,7424,22.091,26.867
glyph32:U+0076,glyph32,numeric-first,1115,5000,1764,1764,0.000000,4264,4254,-0.002345,1135,1066,5800,5795,2,2,3115,3109,ClassCap,ClassCap,true,true,11833,5377,15.546,20.854
glyph32:U+0077,glyph32,numeric-first,3663,5000,6788,6788,0.000000,4808,4808,0.000000,2175,2175,2912,2912,1,1,2633,2633,ClassCap,ClassCap,true,true,8349,7015,13.241,15.660
glyph32:U+0078,glyph32,numeric-first,343,5000,599,562,-0.061770,3854,3740,-0.029580,566,560,14892,13448,4,4,3258,3072,ClassCap,ClassCap,true,true,38432,3754,61.786,67.671
glyph32:U+0079,glyph32,numeric-first,3530,5000,6494,6494,0.000000,4706,4701,-0.001062,2143,2144,2834,2828,1,1,2559,2557,ClassCap,ClassCap,true,true,8660,6905,13.082,15.487
glyph32:U+007A,glyph32,numeric-first,255,5000,393,379,-0.035623,2604,2528,-0.029186,340,349,12338,10853,4,4,2250,2099,ClassCap,ClassCap,true,true,17317,2446,45.271,39.896
glyph32:U+007B,glyph32,numeric-first,4598,5000,7947,7947,0.000000,5000,5000,0.000000,2567,2566,2656,2674,1,1,2425,2434,ClassCap,ClassCap,true,true,5252,7959,14.129,15.720
glyph32:U+007C,glyph32,numeric-first,119,5000,133,133,0.000000,1084,2430,1.241697,111,231,16006,22949,7,7,968,2151,Quiesced,ClassCap,false,true,41889,2327,43.629,154.740
glyph32:U+007D,glyph32,numeric-first,4598,5000,7957,7957,0.000000,5000,5000,0.000000,2555,2555,2682,2690,1,1,2441,2445,ClassCap,ClassCap,true,true,5292,7959,14.163,15.830
glyph32:U+007E,glyph32,numeric-first,5093,5000,8784,8784,0.000000,5000,5000,0.000000,2866,2866,2341,2349,1,1,2130,2134,ClassCap,ClassCap,true,true,4480,8520,14.505,15.944
psychedelic,psychedelic,numeric-first,102,5000,800,800,0.000000,4938,4928,-0.002025,1267,1228,6765,6737,3,3,3656,3641,ClassCap,ClassCap,true,true,43545,6031,20.341,48.691
shader:cosine_palette,shader,numeric-first,40,2000,296,296,0.000000,1848,1850,0.001082,434,435,3487,3485,4,4,1412,1414,ClassCap,ClassCap,true,true,9234,2667,7.908,12.890
shader:domain_warp_fbm,shader,numeric-first,84,5000,449,445,-0.008909,4792,4794,0.000417,1311,1305,7803,7767,4,4,3480,3480,ClassCap,ClassCap,true,true,15963,7808,23.411,32.588
shader:gyroid_slice,shader,numeric-first,44,2000,938,938,0.000000,814,812,-0.002457,104,104,9893,9867,10,10,710,708,Quiesced,Quiesced,false,false,1318,1514,16.458,17.536
shader:julia_set,shader,numeric-first,122,5000,726,691,-0.048209,3897,3876,-0.005389,572,566,16451,16422,5,5,3310,3290,ClassCap,ClassCap,true,true,9324,5146,29.322,36.400
shader:kaleidoscope_fold,shader,numeric-first,46,2000,554,554,0.000000,130,130,0.000000,57,57,589,589,5,5,73,73,Quiesced,Quiesced,false,false,85,207,1.986,1.983
shader:mandelbrot_distance,shader,numeric-first,152,5000,580,580,0.000000,3685,3773,0.023881,335,319,18751,17844,5,5,3345,3381,ClassCap,ClassCap,true,true,38270,2883,34.731,66.994
shader:metaballs,shader,numeric-first,62,5000,139,139,0.000000,2595,2557,-0.014644,233,239,11782,10885,5,5,2360,2265,ClassCap,ClassCap,true,true,22084,2288,24.898,39.623
shader:plasma,shader,numeric-first,41,2000,363,363,0.000000,1517,1506,-0.007251,326,323,3655,3639,4,4,1191,1183,ClassCap,ClassCap,true,true,3288,2504,8.145,10.311
shader:smooth_min_scene,shader,numeric-first,43,2000,129,129,0.000000,1310,1310,0.000000,156,159,3666,3543,4,4,1153,1133,ClassCap,ClassCap,true,true,4221,1333,6.876,9.789
shader:smoothstep_vignette,shader,numeric-first,64,5000,161,161,0.000000,268,268,0.000000,79,79,1797,1797,6,6,189,189,Quiesced,Quiesced,false,false,316,388,4.424,4.527
shader:star_sdf,shader,numeric-first,66,5000,169,169,0.000000,3629,3651,0.006062,646,654,9307,9244,5,5,2983,2984,ClassCap,ClassCap,true,true,12464,5576,19.258,31.095
shader:torus_slice,shader,numeric-first,42,2000,141,141,0.000000,1259,1258,-0.000794,166,167,6681,6583,7,7,1093,1088,ClassCap,ClassCap,true,true,2558,1887,12.227,14.255
