name,group,arm,node_count,stop,allocated,live,nodes,memo,bytes_proxy,applications,iterations,unions,extracted_cost,elapsed_ns
synth_d5_s25,synthetic,allocated,22,Quiesced,30,17,30,32,5152,36,2,13,237,237125
synth_d5_s25,synthetic,live,22,Quiesced,30,17,30,32,5152,36,2,13,237,225583
synth_d5_s26,synthetic,allocated,44,Quiesced,93,40,93,97,15848,348,5,53,793,1489792
synth_d5_s26,synthetic,live,44,Quiesced,93,40,93,97,15848,348,5,53,793,1449792
synth_d5_s27,synthetic,allocated,27,Quiesced,48,23,48,51,8232,163,5,25,356,824750
synth_d5_s27,synthetic,live,27,Quiesced,48,23,48,51,8232,163,5,25,356,842166
synth_d5_s28,synthetic,allocated,61,Quiesced,93,48,93,97,15848,203,3,45,679,1013542
synth_d5_s28,synthetic,live,61,Quiesced,93,48,93,97,15848,203,3,45,679,1047334
synth_d5_s29,synthetic,allocated,69,Quiesced,115,59,115,118,19488,400,5,56,1140,2063292
synth_d5_s29,synthetic,live,69,Quiesced,115,59,115,118,19488,400,5,56,1140,2022375
synth_d5_s30,synthetic,allocated,34,Quiesced,51,27,51,54,8736,117,3,24,471,571792
synth_d5_s30,synthetic,live,34,Quiesced,51,27,51,54,8736,117,3,24,471,571958
synth_d5_s31,synthetic,allocated,56,Quiesced,171,59,171,174,28896,916,5,112,588,2630000
synth_d5_s31,synthetic,live,56,Quiesced,171,59,171,174,28896,916,5,112,588,2580583
synth_d5_s32,synthetic,allocated,109,Quiesced,307,97,307,316,52080,2311,7,210,1153,6340208
synth_d5_s32,synthetic,live,109,Quiesced,307,97,307,316,52080,2311,7,210,1153,6192500
synth_d5_s33,synthetic,allocated,42,Quiesced,69,36,69,73,11816,152,3,33,420,745334
synth_d5_s33,synthetic,live,42,Quiesced,69,36,69,73,11816,152,3,33,420,731083
synth_d5_s34,synthetic,allocated,64,Quiesced,183,67,183,187,30968,765,5,116,685,2661042
synth_d5_s34,synthetic,live,64,Quiesced,183,67,183,187,30968,765,5,116,685,2878000
synth_d5_s35,synthetic,allocated,74,Quiesced,172,68,172,176,29120,986,6,104,889,3306583
synth_d5_s35,synthetic,live,74,Quiesced,172,68,172,176,29120,986,6,104,889,3263625
synth_d5_s36,synthetic,allocated,21,Quiesced,26,16,26,28,4480,29,2,10,445,220541
synth_d5_s36,synthetic,live,21,Quiesced,26,16,26,28,4480,29,2,10,445,207250
synth_d5_s37,synthetic,allocated,74,Quiesced,337,99,337,350,57344,2055,6,238,1147,5670000
synth_d5_s37,synthetic,live,74,Quiesced,337,99,337,350,57344,2055,6,238,1147,5646208
synth_d5_s38,synthetic,allocated,38,Quiesced,43,29,43,45,7336,38,2,14,824,366750
synth_d5_s38,synthetic,live,38,Quiesced,43,29,43,45,7336,38,2,14,824,349417
synth_d5_s39,synthetic,allocated,28,Quiesced,34,21,34,37,5880,35,2,13,591,286208
synth_d5_s39,synthetic,live,28,Quiesced,34,21,34,37,5880,35,2,13,591,267625
synth_d7_s0,synthetic,allocated,53,Quiesced,119,51,119,123,20216,518,5,68,724,1899500
synth_d7_s0,synthetic,live,53,Quiesced,119,51,119,123,20216,518,5,68,724,1867042
synth_d7_s1,synthetic,allocated,166,Quiesced,300,140,300,309,50904,1320,5,160,2583,4918791
synth_d7_s1,synthetic,live,166,Quiesced,300,140,300,309,50904,1320,5,160,2583,4846208
synth_d7_s2,synthetic,allocated,6,Quiesced,8,6,8,8,1344,5,2,2,94,79542
synth_d7_s2,synthetic,live,6,Quiesced,8,6,8,8,1344,5,2,2,94,70125
synth_d7_s3,synthetic,allocated,186,Quiesced,603,186,603,631,102872,3740,6,417,2198,10710667
synth_d7_s3,synthetic,live,186,Quiesced,603,186,603,631,102872,3740,6,417,2198,10495375
synth_d7_s4,synthetic,allocated,98,Quiesced,498,111,498,503,83944,4539,8,387,1419,10042167
synth_d7_s4,synthetic,live,98,Quiesced,498,111,498,503,83944,4539,8,387,1419,10155959
synth_d7_s5,synthetic,allocated,54,Quiesced,370,66,370,402,63952,3013,7,302,652,6466792
synth_d7_s5,synthetic,live,54,Quiesced,370,66,370,402,63952,3013,7,302,652,6419750
synth_d7_s6,synthetic,allocated,95,Quiesced,341,99,341,363,58520,2142,6,242,1454,5718333
synth_d7_s6,synthetic,live,95,Quiesced,341,99,341,363,58520,2142,6,242,1454,5924334
synth_d7_s7,synthetic,allocated,85,Quiesced,777,138,777,796,131600,8082,9,639,802,16245292
synth_d7_s7,synthetic,live,85,Quiesced,777,138,777,796,131600,8082,9,639,802,16468041
synth_d7_s8,synthetic,allocated,122,ClassCap(Allocated),3453,422,3453,3568,586544,11753,5,3025,1387,25018916
synth_d7_s8,synthetic,live,122,ClassCap(Live),5611,561,5611,5798,953120,22688,6,5037,1387,44479625
synth_d7_s9,synthetic,allocated,14,Quiesced,18,10,18,20,3136,21,2,8,147,159084
synth_d7_s9,synthetic,live,14,Quiesced,18,10,18,20,3136,21,2,8,147,144583
synth_d7_s10,synthetic,allocated,58,Quiesced,100,43,100,109,17304,368,4,57,413,1391084
synth_d7_s10,synthetic,live,58,Quiesced,100,43,100,109,17304,368,4,57,413,1340000
synth_d7_s11,synthetic,allocated,73,ClassCap(Allocated),3532,483,3532,3728,604352,10613,5,3037,970,22713250
synth_d7_s11,synthetic,live,73,ClassCap(Live),5496,572,5496,5795,940072,20654,6,4900,970,41377625
synth_d7_s12,synthetic,allocated,93,ClassCap(Allocated),2462,340,2462,2492,415296,10001,5,2111,1112,17740334
synth_d7_s12,synthetic,live,93,ClassCap(Live),2850,343,2850,2882,480592,11199,5,2496,1115,19081833
synth_d7_s13,synthetic,allocated,217,ClassCap(Allocated),4324,878,4324,4491,735784,11144,4,3432,2386,61730792
synth_d7_s13,synthetic,live,217,ClassCap(Live),6089,1147,6089,6328,1036336,15284,4,4927,2386,73762375
synth_d7_s14,synthetic,allocated,72,ClassCap(Allocated),3812,414,3812,4026,652400,12408,5,3392,680,27321083
synth_d7_s14,synthetic,live,72,ClassCap(Live),6736,615,6736,7086,1151248,26878,6,6115,680,51142417
synth_d7_s15,synthetic,allocated,56,Quiesced,74,45,74,78,12656,78,2,29,709,583250
synth_d7_s15,synthetic,live,56,Quiesced,74,45,74,78,12656,78,2,29,709,554292
synth_d7_s16,synthetic,allocated,36,Quiesced,57,26,57,59,9688,144,3,31,249,613417
synth_d7_s16,synthetic,live,36,Quiesced,57,26,57,59,9688,144,3,31,249,599834
synth_d7_s17,synthetic,allocated,137,ClassCap(Allocated),2229,319,2229,2287,377720,61015,20,1910,1803,99124709
synth_d7_s17,synthetic,live,137,ClassCap(Live),2930,343,2930,2988,495488,107314,28,2587,1803,161623084
synth_d7_s18,synthetic,allocated,203,Quiesced,2839,436,2839,2885,479528,51016,14,2403,2943,87887875
synth_d7_s18,synthetic,live,203,Quiesced,2839,436,2839,2885,479528,51016,14,2403,2943,87633042
synth_d7_s19,synthetic,allocated,105,ClassCap(Allocated),2881,327,2881,3030,492352,20751,9,2554,1931,40058500
synth_d7_s19,synthetic,live,105,Quiesced,3148,320,3148,3310,537936,62376,16,2828,1931,106175417
synth_d7_s20,synthetic,allocated,106,Quiesced,371,103,371,392,63504,2383,6,268,1440,6326875
synth_d7_s20,synthetic,live,106,Quiesced,371,103,371,392,63504,2383,6,268,1440,6118625
synth_d7_s21,synthetic,allocated,81,Quiesced,140,59,140,151,24136,675,5,81,612,2254166
synth_d7_s21,synthetic,live,81,Quiesced,140,59,140,151,24136,675,5,81,612,2228541
synth_d7_s22,synthetic,allocated,45,Quiesced,270,55,270,285,46200,1880,6,214,608,4339958
synth_d7_s22,synthetic,live,45,Quiesced,270,55,270,285,46200,1880,6,214,608,4181667
synth_d7_s23,synthetic,allocated,122,ClassCap(Allocated),3584,492,3584,3729,610232,10228,5,3088,2351,22542250
synth_d7_s23,synthetic,live,122,ClassCap(Live),6133,535,6133,6431,1047032,29908,7,5589,2351,57920583
synth_d7_s24,synthetic,allocated,62,Quiesced,85,48,85,90,14560,212,4,37,674,1273083
synth_d7_s24,synthetic,live,62,Quiesced,85,48,85,90,14560,212,4,37,674,1216292
synth_d7_s25,synthetic,allocated,14,Quiesced,21,14,21,21,3528,17,2,7,123,166959
synth_d7_s25,synthetic,live,14,Quiesced,21,14,21,21,3528,17,2,7,123,159083
synth_d7_s26,synthetic,allocated,123,ClassCap(Allocated),4650,994,4650,4703,784168,9732,5,3656,1786,28936042
synth_d7_s26,synthetic,live,123,ClassCap(Live),9828,2258,9828,10100,1666336,18110,5,7557,1786,45719708
synth_d7_s27,synthetic,allocated,55,Quiesced,83,42,83,89,14280,251,4,41,762,1247209
synth_d7_s27,synthetic,live,55,Quiesced,83,42,83,89,14280,251,4,41,762,1210917
synth_d7_s28,synthetic,allocated,146,ClassCap(Allocated),3228,410,3228,3648,565824,8177,5,2771,2311,18561333
synth_d7_s28,synthetic,live,146,ClassCap(Live),5309,446,5309,5844,921872,24831,7,4815,2311,47388125
synth_d7_s29,synthetic,allocated,99,Quiesced,468,113,468,493,80024,3736,7,355,1438,8890667
synth_d7_s29,synthetic,live,99,Quiesced,468,113,468,493,80024,3736,7,355,1438,8759375
synth_d7_s30,synthetic,allocated,83,Quiesced,157,70,157,160,26544,483,4,87,1351,2073958
synth_d7_s30,synthetic,live,83,Quiesced,157,70,157,160,26544,483,4,87,1351,2040750
synth_d7_s31,synthetic,allocated,135,ClassCap(Allocated),4189,740,4189,4578,725536,7598,4,3420,1582,18968917
synth_d7_s31,synthetic,live,135,ClassCap(Live),8717,1223,8717,9660,1517264,20106,5,7460,1582,47520709
synth_d7_s32,synthetic,allocated,144,Quiesced,385,136,385,395,65240,1881,5,249,2026,5836417
synth_d7_s32,synthetic,live,144,Quiesced,385,136,385,395,65240,1881,5,249,2026,5599292
synth_d7_s33,synthetic,allocated,46,Quiesced,68,40,68,71,11592,123,3,28,512,748459
synth_d7_s33,synthetic,live,46,Quiesced,68,40,68,71,11592,123,3,28,512,735416
synth_d7_s34,synthetic,allocated,37,Quiesced,59,34,59,64,10192,103,3,25,503,635458
synth_d7_s34,synthetic,live,37,Quiesced,59,34,59,64,10192,103,3,25,503,613292
synth_d7_s35,synthetic,allocated,139,Quiesced,1187,186,1187,1250,202944,14009,9,1001,1832,26056417
synth_d7_s35,synthetic,live,139,Quiesced,1187,186,1187,1250,202944,14009,9,1001,1832,25992125
synth_d7_s36,synthetic,allocated,72,Quiesced,234,75,234,242,39760,2058,8,159,729,5332958
synth_d7_s36,synthetic,live,72,Quiesced,234,75,234,242,39760,2058,8,159,729,5279791
synth_d7_s37,synthetic,allocated,143,Quiesced,188,108,188,200,32256,372,3,80,2441,2059083
synth_d7_s37,synthetic,live,143,Quiesced,188,108,188,200,32256,372,3,80,2441,2019458
synth_d7_s38,synthetic,allocated,132,Quiesced,658,137,658,713,113624,5108,7,519,1410,11840167
synth_d7_s38,synthetic,live,132,Quiesced,658,137,658,713,113624,5108,7,519,1410,11625667
synth_d7_s39,synthetic,allocated,43,Quiesced,266,55,266,281,45528,2258,7,211,659,4971625
synth_d7_s39,synthetic,live,43,Quiesced,266,55,266,281,45528,2258,7,211,659,4892917
synth_d9_s0,synthetic,allocated,318,ClassCap(Allocated),3541,867,3541,3614,598976,10119,5,2669,4257,24997750
synth_d9_s0,synthetic,live,318,ClassCap(Live),8066,1644,8066,8366,1371888,20919,6,6407,4257,48862625
synth_d9_s1,synthetic,allocated,83,Quiesced,137,67,137,142,23296,546,5,70,1235,2338917
synth_d9_s1,synthetic,live,83,Quiesced,137,67,137,142,23296,546,5,70,1235,2272833
synth_d9_s2,synthetic,allocated,84,Quiesced,121,69,121,123,20440,322,4,52,1055,1734250
synth_d9_s2,synthetic,live,84,Quiesced,121,69,121,123,20440,322,4,52,1055,1749125
synth_d9_s3,synthetic,allocated,300,Quiesced,1689,361,1689,1774,288512,18945,9,1328,4198,39780792
synth_d9_s3,synthetic,live,300,Quiesced,1689,361,1689,1774,288512,18945,9,1328,4198,39708125
synth_d9_s4,synthetic,allocated,47,Quiesced,68,35,68,72,11648,153,3,33,668,740500
synth_d9_s4,synthetic,live,47,Quiesced,68,35,68,72,11648,153,3,33,668,759667
synth_d9_s5,synthetic,allocated,213,Quiesced,345,169,345,359,58744,1051,4,176,3551,4744750
synth_d9_s5,synthetic,live,213,Quiesced,345,169,345,359,58744,1051,4,176,3551,4573042
synth_d9_s6,synthetic,allocated,156,Quiesced,239,121,239,250,40768,765,4,118,2039,3154250
synth_d9_s6,synthetic,live,156,Quiesced,239,121,239,250,40768,765,4,118,2039,3475167
synth_d9_s7,synthetic,allocated,24,Quiesced,30,19,30,33,5208,31,2,11,459,253125
synth_d9_s7,synthetic,live,24,Quiesced,30,19,30,33,5208,31,2,11,459,239333
synth_d9_s8,synthetic,allocated,188,ClassCap(Allocated),4320,1088,4320,4377,728952,7464,4,3232,1946,21248958
synth_d9_s8,synthetic,live,188,ClassCap(Live),6861,1474,6861,6928,1156400,10584,4,5387,1946,25673000
synth_d9_s9,synthetic,allocated,41,Quiesced,66,38,66,68,11200,129,3,28,253,743375
synth_d9_s9,synthetic,live,41,Quiesced,66,38,66,68,11200,129,3,28,253,709875
synth_d9_s10,synthetic,allocated,184,Quiesced,842,202,842,870,143024,8234,8,640,2381,18491875
synth_d9_s10,synthetic,live,184,Quiesced,842,202,842,870,143024,8234,8,640,2381,18321375
synth_d9_s11,synthetic,allocated,38,Quiesced,50,28,50,55,8680,57,2,22,317,389667
synth_d9_s11,synthetic,live,38,Quiesced,50,28,50,55,8680,57,2,22,317,360083
synth_d9_s12,synthetic,allocated,104,Quiesced,171,91,171,178,29120,432,4,80,1577,2361667
synth_d9_s12,synthetic,live,104,Quiesced,171,91,171,178,29120,432,4,80,1577,2321834
synth_d9_s13,synthetic,allocated,297,ClassCap(Allocated),3543,723,3543,3639,600600,8011,4,2813,4618,19082000
synth_d9_s13,synthetic,live,297,ClassCap(Live),7214,1205,7214,7726,1240624,19449,5,5979,4770,42663125
synth_d9_s14,synthetic,allocated,69,Quiesced,99,50,99,106,17024,298,4,49,1053,1447041
synth_d9_s14,synthetic,live,69,Quiesced,99,50,99,106,17024,298,4,49,1053,1390500
synth_d9_s15,synthetic,allocated,151,Quiesced,304,135,304,318,51856,1256,5,169,1954,4886750
synth_d9_s15,synthetic,live,151,Quiesced,304,135,304,318,51856,1256,5,169,1954,4922416
synth_d9_s16,synthetic,allocated,111,Quiesced,224,103,224,234,38192,848,5,121,1304,3684917
synth_d9_s16,synthetic,live,111,Quiesced,224,103,224,234,38192,848,5,121,1304,3673000
synth_d9_s17,synthetic,allocated,15,Quiesced,20,9,20,23,3528,57,3,11,162,237125
synth_d9_s17,synthetic,live,15,Quiesced,20,9,20,23,3528,57,3,11,162,221042
synth_d9_s18,synthetic,allocated,15,Quiesced,18,10,18,20,3136,21,2,8,282,152042
synth_d9_s18,synthetic,live,15,Quiesced,18,10,18,20,3136,21,2,8,282,145959
synth_d9_s19,synthetic,allocated,109,Quiesced,470,123,470,492,80192,3102,6,347,1928,7658708
synth_d9_s19,synthetic,live,109,Quiesced,470,123,470,492,80192,3102,6,347,1928,7420209
synth_d9_s20,synthetic,allocated,147,Quiesced,200,113,200,206,33936,376,3,87,2004,2215833
synth_d9_s20,synthetic,live,147,Quiesced,200,113,200,206,33936,376,3,87,2004,2107667
synth_d9_s21,synthetic,allocated,106,Quiesced,163,79,163,171,27832,621,5,84,1718,2804584
synth_d9_s21,synthetic,live,106,Quiesced,163,79,163,171,27832,621,5,84,1718,2757333
synth_d9_s22,synthetic,allocated,101,Quiesced,275,103,275,288,46928,2594,9,172,1133,7304667
synth_d9_s22,synthetic,live,101,Quiesced,275,103,275,288,46928,2594,9,172,1133,7348750
synth_d9_s23,synthetic,allocated,51,Quiesced,64,34,64,71,11144,80,2,30,442,486375
synth_d9_s23,synthetic,live,51,Quiesced,64,34,64,71,11144,80,2,30,442,452291
synth_d9_s24,synthetic,allocated,206,ClassCap(Allocated),3613,489,3613,3750,614656,12456,5,3120,3157,28520416
synth_d9_s24,synthetic,live,206,ClassCap(Live),5904,647,5904,6124,1004192,24502,6,5250,3157,49309708
synth_d9_s25,synthetic,allocated,764,ClassCap(Allocated),3539,1091,3539,3609,598472,7003,3,2447,10496,20955292
synth_d9_s25,synthetic,live,764,ClassCap(Live),7753,1963,7753,7874,1309280,16993,4,5788,10502,44188083
synth_d9_s26,synthetic,allocated,73,Quiesced,205,84,205,211,34776,709,4,121,1010,2663834
synth_d9_s26,synthetic,live,73,Quiesced,205,84,205,211,34776,709,4,121,1010,2597834
synth_d9_s27,synthetic,allocated,113,Quiesced,201,103,201,206,34048,708,5,98,1158,3353000
synth_d9_s27,synthetic,live,113,Quiesced,201,103,201,206,34048,708,5,98,1158,3329125
synth_d9_s28,synthetic,allocated,15,Quiesced,19,10,19,21,3304,23,2,9,96,152833
synth_d9_s28,synthetic,live,15,Quiesced,19,10,19,21,3304,23,2,9,96,147042
synth_d9_s29,synthetic,allocated,371,ClassCap(Allocated),4609,1088,4609,4846,787584,8474,4,3507,4999,27392084
synth_d9_s29,synthetic,live,371,ClassCap(Live),8710,1861,8710,9020,1480640,14772,4,6816,5000,38175500
synth_d9_s30,synthetic,allocated,111,Quiesced,178,90,178,185,30296,545,4,88,1957,2527000
synth_d9_s30,synthetic,live,111,Quiesced,178,90,178,185,30296,545,4,88,1957,2462959
synth_d9_s31,synthetic,allocated,120,Quiesced,172,88,172,181,29400,634,5,84,1575,3022125
synth_d9_s31,synthetic,live,120,Quiesced,172,88,172,181,29400,634,5,84,1575,3063167
synth_d9_s32,synthetic,allocated,318,ClassCap(Allocated),4405,818,4405,4608,751408,12396,5,3582,4175,33434625
synth_d9_s32,synthetic,live,318,ClassCap(Live),7763,1241,7763,8073,1321544,19369,5,6513,4175,43626916
synth_d9_s33,synthetic,allocated,77,Quiesced,103,56,103,111,17752,216,3,47,1434,1153708
synth_d9_s33,synthetic,live,77,Quiesced,103,56,103,111,17752,216,3,47,1434,1150584
synth_d9_s34,synthetic,allocated,103,Quiesced,385,114,385,405,65800,2467,6,271,1521,6678583
synth_d9_s34,synthetic,live,103,Quiesced,385,114,385,405,65800,2467,6,271,1521,6607958
synth_d9_s35,synthetic,allocated,267,Quiesced,1326,292,1326,1384,226016,14709,9,1034,3098,31443625
synth_d9_s35,synthetic,live,267,Quiesced,1326,292,1326,1384,226016,14709,9,1034,3098,31491833
synth_d9_s36,synthetic,allocated,156,Quiesced,1199,219,1199,1258,204736,13428,9,980,1142,25947916
synth_d9_s36,synthetic,live,156,Quiesced,1199,219,1199,1258,204736,13428,9,980,1142,25949125
synth_d9_s37,synthetic,allocated,176,Quiesced,919,181,919,960,156688,12874,11,738,2419,25568208
synth_d9_s37,synthetic,live,176,Quiesced,919,181,919,960,156688,12874,11,738,2419,25205417
synth_d9_s38,synthetic,allocated,104,Quiesced,138,78,138,146,23632,261,3,60,1622,1477042
synth_d9_s38,synthetic,live,104,Quiesced,138,78,138,146,23632,261,3,60,1622,1431375
synth_d9_s39,synthetic,allocated,179,Quiesced,282,135,282,291,47880,1093,5,147,2296,4825625
synth_d9_s39,synthetic,live,179,Quiesced,282,135,282,291,47880,1093,5,147,2296,4662167
synth_d11_s0,synthetic,allocated,279,Quiesced,582,234,582,599,98728,3263,6,348,4028,11151792
synth_d11_s0,synthetic,live,279,Quiesced,582,234,582,599,98728,3263,6,348,4028,11151958
synth_d11_s1,synthetic,allocated,206,ClassCap(Allocated),3998,660,3998,4171,681352,9008,4,3332,2962,21329042
synth_d11_s1,synthetic,live,206,ClassCap(Live),6600,818,6600,6908,1126048,20018,5,5775,2962,41552083
synth_d11_s2,synthetic,allocated,19,Quiesced,26,12,26,29,4536,64,3,14,147,296417
synth_d11_s2,synthetic,live,19,Quiesced,26,12,26,29,4536,64,3,14,147,272208
synth_d11_s3,synthetic,allocated,835,ClassCap(Allocated),4664,1217,4664,4851,794024,7807,3,3447,11719,27692541
synth_d11_s3,synthetic,live,835,ClassCap(Live),8714,2195,8714,9000,1479968,14017,3,6503,11718,41049834
synth_d11_s4,synthetic,allocated,89,Quiesced,232,89,232,244,39648,2176,9,143,1665,6167750
synth_d11_s4,synthetic,live,89,Quiesced,232,89,232,244,39648,2176,9,143,1665,6076958
synth_d11_s5,synthetic,allocated,456,ClassCap(Allocated),4588,973,4588,4676,775712,11292,5,3605,6816,33380417
synth_d11_s5,synthetic,live,456,ClassCap(Live),10095,2637,10095,10232,1703632,18860,5,7444,6816,52935875
synth_d11_s6,synthetic,allocated,95,Quiesced,133,75,133,140,22736,262,3,58,1754,1569584
synth_d11_s6,synthetic,live,95,Quiesced,133,75,133,140,22736,262,3,58,1754,1484750
synth_d11_s7,synthetic,allocated,454,ClassCap(Allocated),3298,624,3298,3463,563304,8025,4,2656,7254,20978292
synth_d11_s7,synthetic,live,454,ClassCap(Live),5834,784,5834,6079,993832,24483,6,5024,7258,53010500
synth_d11_s8,synthetic,allocated,372,ClassCap(Allocated),3983,817,3983,4310,687456,8809,4,3138,4916,23466542
synth_d11_s8,synthetic,live,372,ClassCap(Live),7812,1098,7812,8422,1346576,21059,5,6689,4916,49043917
synth_d11_s9,synthetic,allocated,21,Quiesced,27,18,27,28,4592,25,2,9,372,239833
synth_d11_s9,synthetic,live,21,Quiesced,27,18,27,28,4592,25,2,9,372,219500
synth_d11_s10,synthetic,allocated,22,Quiesced,33,20,33,34,5600,50,3,13,345,390417
synth_d11_s10,synthetic,live,22,Quiesced,33,20,33,34,5600,50,3,13,345,376333
synth_d11_s11,synthetic,allocated,89,Quiesced,159,72,159,167,27160,556,4,87,1338,2226250
synth_d11_s11,synthetic,live,89,Quiesced,159,72,159,167,27160,556,4,87,1338,2254167
synth_d11_s12,synthetic,allocated,329,ClassCap(Allocated),2401,483,2401,2414,404096,10207,5,1918,5020,20713750
synth_d11_s12,synthetic,live,329,ClassCap(Live),2614,525,2614,2630,440048,11381,5,2089,5020,21189833
synth_d11_s13,synthetic,allocated,25,Quiesced,47,25,47,50,8064,87,3,22,195,498291
synth_d11_s13,synthetic,live,25,Quiesced,47,25,47,50,8064,87,3,22,195,469208
synth_d11_s14,synthetic,allocated,636,ClassCap(Allocated),4463,1219,4463,4643,759864,8073,3,3239,7675,26428708
synth_d11_s14,synthetic,live,636,ClassCap(Live),6496,1520,6496,6714,1103536,11412,3,4969,7675,30573250
synth_d11_s15,synthetic,allocated,181,ClassCap(Allocated),4369,749,4369,4563,744856,11351,5,3609,2975,29918375
synth_d11_s15,synthetic,live,181,ClassCap(Live),9067,1304,9067,9678,1557472,19605,5,7704,2975,44666583
synth_d11_s16,synthetic,allocated,135,ClassCap(Allocated),4151,743,4151,4308,706160,9448,4,3402,1729,23386500
synth_d11_s16,synthetic,live,135,ClassCap(Live),9557,1154,9557,9905,1625064,26412,5,8387,1729,58279792
synth_d11_s17,synthetic,allocated,142,Quiesced,237,122,237,246,40320,723,4,115,2177,3177333
synth_d11_s17,synthetic,live,142,Quiesced,237,122,237,246,40320,723,4,115,2177,3173500
synth_d11_s18,synthetic,allocated,221,ClassCap(Allocated),1951,363,1951,1988,329840,8389,5,1584,2144,15911916
synth_d11_s18,synthetic,live,221,ClassCap(Live),2715,438,2715,2755,458360,14671,6,2273,2144,26874667
synth_d11_s19,synthetic,allocated,202,Quiesced,585,191,585,612,99792,3661,6,394,2353,10606375
synth_d11_s19,synthetic,live,202,Quiesced,585,191,585,612,99792,3661,6,394,2353,10432334
synth_d11_s20,synthetic,allocated,252,ClassCap(Allocated),4543,1173,4543,4846,780192,7721,4,3360,3283,23159667
synth_d11_s20,synthetic,live,252,ClassCap(Live),7653,1500,7653,8223,1317624,11952,4,6130,3283,31247916
synth_d11_s21,synthetic,allocated,80,Quiesced,99,52,99,104,16912,243,4,47,905,1308042
synth_d11_s21,synthetic,live,80,Quiesced,99,52,99,104,16912,243,4,47,905,1330542
synth_d11_s22,synthetic,allocated,366,Quiesced,2336,472,2336,2456,399168,50981,15,1859,5564,91927750
synth_d11_s22,synthetic,live,366,Quiesced,2336,472,2336,2456,399168,50981,15,1859,5564,92313333
synth_d11_s23,synthetic,allocated,221,ClassCap(Allocated),4247,976,4247,4361,719880,10168,5,3267,2569,25295333
synth_d11_s23,synthetic,live,221,ClassCap(Live),10660,2348,10660,11410,1832880,24798,6,8259,2403,184330125
synth_d11_s24,synthetic,allocated,495,ClassCap(Allocated),4373,958,4373,4569,745640,9363,4,3409,7514,30106750
synth_d11_s24,synthetic,live,495,ClassCap(Live),5996,1112,5996,6308,1024800,13046,4,4860,7514,35080291
synth_d11_s25,synthetic,allocated,86,Quiesced,128,64,128,134,21840,366,4,64,1074,1727542
synth_d11_s25,synthetic,live,86,Quiesced,128,64,128,134,21840,366,4,64,1074,1681417
synth_d11_s26,synthetic,allocated,285,Quiesced,903,299,903,930,153216,6360,7,604,3607,19936583
synth_d11_s26,synthetic,live,285,Quiesced,903,299,903,930,153216,6360,7,604,3607,19209834
synth_d11_s27,synthetic,allocated,289,ClassCap(Allocated),2859,420,2859,2951,485464,22185,8,2439,4665,50560042
synth_d11_s27,synthetic,live,289,Quiesced,3112,416,3112,3214,528528,58852,14,2696,4665,103930417
synth_d11_s28,synthetic,allocated,114,Quiesced,144,84,144,151,24584,365,4,60,1419,2106292
synth_d11_s28,synthetic,live,114,Quiesced,144,84,144,151,24584,365,4,60,1419,2516000
synth_d11_s29,synthetic,allocated,808,ClassCap(Allocated),3948,952,3948,4122,673008,11331,4,2992,10296,30382625
synth_d11_s29,synthetic,live,808,ClassCap(Live),6358,1097,6358,6680,1086176,29152,6,5257,10296,66573875
synth_d11_s30,synthetic,allocated,23,Quiesced,54,25,54,55,9128,125,3,29,201,574833
synth_d11_s30,synthetic,live,23,Quiesced,54,25,54,55,9128,125,3,29,201,547208
synth_d11_s31,synthetic,allocated,279,ClassCap(Allocated),4514,924,4514,4927,781480,8081,4,3572,3763,25046333
synth_d11_s31,synthetic,live,279,ClassCap(Live),7677,1448,7677,8243,1321432,12910,4,6179,3763,32909792
synth_d11_s32,synthetic,allocated,414,ClassCap(Allocated),3408,629,3408,3595,583016,9263,4,2761,5595,22922708
synth_d11_s32,synthetic,live,414,ClassCap(Live),5003,693,5003,5259,854840,17444,5,4284,5595,37866792
synth_d11_s33,synthetic,allocated,194,Quiesced,851,216,851,891,145208,6870,7,635,2827,15590458
synth_d11_s33,synthetic,live,194,Quiesced,851,216,851,891,145208,6870,7,635,2827,16001333
synth_d11_s34,synthetic,allocated,265,ClassCap(Allocated),3678,654,3678,3787,624008,9023,4,3019,3781,21346208
synth_d11_s34,synthetic,live,265,ClassCap(Live),7006,771,7006,7305,1193752,30398,6,6225,3786,60771084
synth_d11_s35,synthetic,allocated,238,Quiesced,377,184,377,388,63952,1179,4,193,2921,5057500
synth_d11_s35,synthetic,live,238,Quiesced,377,184,377,388,63952,1179,4,193,2921,4989458
synth_d11_s36,synthetic,allocated,24,Quiesced,29,15,29,32,5040,37,2,14,303,219458
synth_d11_s36,synthetic,live,24,Quiesced,29,15,29,32,5040,37,2,14,303,209042
synth_d11_s37,synthetic,allocated,216,ClassCap(Allocated),4348,864,4348,4473,737464,8673,4,3484,3496,24104334
synth_d11_s37,synthetic,live,216,ClassCap(Live),6532,1062,6532,6752,1109696,12691,4,5461,3496,29535500
synth_d11_s38,synthetic,allocated,230,Quiesced,1181,260,1181,1221,200648,11296,8,920,3418,24747875
synth_d11_s38,synthetic,live,230,Quiesced,1181,260,1181,1221,200648,11296,8,920,3418,24457292
synth_d11_s39,synthetic,allocated,475,ClassCap(Allocated),3509,813,3509,3631,596344,11218,5,2684,6791,39400958
synth_d11_s39,synthetic,live,475,ClassCap(Live),7330,1134,7330,7923,1264648,24916,6,6155,6778,311257750
